SMILES,P1,P2,P3,P4
NC(=N)CCC=C,3.4188,0.4097,-2.6361636531,6.5767
NC1C=CCC=C1,1.4058,0.40118,-2.61383686509,6.4488
CCC(=NN)C#C,2.5470,0.3323,-2.34322403868,5.2852
CC(=O)CC1CC1,2.7380,0.38577,-2.7210181917,4.5477
NCC1(N)COC1,3.7897,0.41224,-2.5081085583,6.6825
CC1(O)CCC=C1,1.7455,0.41557,-2.7297780027,7.0010
N#CCN1CCC1,4.5678,0.40516,-2.39345861568,6.4350
CCC(N)C(C)=C,1.2255,0.40796,-3.04124859893,6.5078
CCC(CC)C#C,0.7249,0.45093,-2.99218401192,6.7100
C=CCCC=O,2.5505,0.37776,-2.24774302408,4.4126
CC(C)(O)C=NN,0.3911,0.37407,-2.5156109833,6.0449
O=CCCC=O,0.0000,0.38513,-1.95816746186,4.4359
OCC=COC=C,2.1582,0.38043,-2.37371631148,6.3711
CCOC(=N)NO,4.3240,0.40531,-2.19206048108,6.8081
CC1(CO)CC1,1.5529,0.4533,-2.4528635155,7.5980
CNCC=CCN,0.5915,0.38617,-2.82327951352,6.2678
CCC(F)C1CO1,3.2455,0.46984,-2.46175765629,8.2841
NCc1cocn1,1.1325,0.38431,-2.12677677546,6.4179
Nn1cccn1,1.0333,0.40285,-1.73742153665,6.6820
FCC1(CF)CC1,2.1470,0.50076,-2.32539829868,9.1031
FCCCC=O,2.0699,0.38489,-2.02621249467,4.4212
CC1OC1CC=O,1.3671,0.37975,-2.39708247848,4.3889
CC1OC1CO,1.5701,0.44572,-2.13535865428,7.4683
FC(F)CNC=O,3.0297,0.41399,-1.87366807805,5.7681
CC(F)=CCCN,1.5175,0.41498,-2.5907833951,6.7651
FC12CNC(C1)C2,1.7356,0.41906,-2.35845228668,6.6947
COC(=C)C#N,2.6960,0.35491,-1.81939736125,5.8534
CC1CNCC1=C,1.0551,0.38133,-2.82756341051,6.1010
CN1OCON=C1,3.4511,0.36008,-1.90965305766,5.5156
CNCC#CC=C,1.0649,0.35484,-2.54814009509,5.4479
CC(=C)C(=O)C=O,1.8018,0.29674,-2.19273786106,2.7936
C=Nn1ccnn1,2.7058,0.35135,-1.75852825544,4.8056
C1C2CC1C3NC23,1.9368,0.44508,-2.55839717609,7.5352
CC(=N)N1CC1,2.3012,0.40491,-2.14180090048,6.1388
Nn1ccc(O)n1,1.9454,0.38087,-1.89823173105,6.3132
CC1(C)CN=CN1,3.0246,0.39053,-2.6532356661,6.2003
OCC(O)CF,1.4879,0.46702,-1.92159679387,7.6329
CC(C)C=CF,1.7483,0.42134,-2.31946579489,7.4909
OC1CCNCC1,1.1859,0.3988,-2.75208043671,6.5325
O=CCC1CC1,2.6103,0.38204,-2.24106443608,4.3936
CC(=CCF)C#C,1.9842,0.36838,-2.30451650567,5.6776
COC(C)C(N)=N,3.2784,0.40465,-2.5461210173,6.2831
NC1C(O)C1(F)F,1.8531,0.40891,-1.80332719805,6.6714
CCCC1CC1N,1.3950,0.40866,-3.03066329593,6.5265
CCN(NC)C=N,4.8016,0.38704,-2.61436707611,6.3899
CCC(=N)NC,2.9634,0.39215,-2.3946062979,6.4093
CC(=C)C(C)=O,2.8111,0.34961,-2.26476423408,3.9267
CC(N)=CC#N,5.7407,0.34272,-1.97275320306,5.6361
CC=CC(F)CO,1.2030,0.41936,-2.47568584329,7.3561
FC1CONC1=O,3.4391,0.3604,-1.73201889624,5.2465
NCC1(N)CC1F,1.9156,0.41082,-2.36889015769,6.8174
NCC(CO)CO,3.2474,0.42856,-2.64314765991,6.9894
CC1CC1(C)CN,1.1706,0.42249,-3.03266042593,6.7003
CNC(C)=N,3.7067,0.40693,-1.92518983628,6.6180
OC(=O)CC(O)=O,5.1595,0.39349,-1.88060556904,5.9503
C#CCC1CC1,0.7867,0.45957,-2.28125547888,6.7200
CCCNC(C)=O,3.6490,0.41012,-2.78258331671,5.8510
NN=CCC#C,1.5940,0.37344,-1.86987365806,6.0454
OC1C(O)C1C=C,1.5635,0.38874,-2.37130895548,6.4721
NN=CC1CNC1,2.0254,0.36304,-2.37643297869,5.9877
FCCCOC=O,0.8010,0.43418,-2.20082177307,5.9475
CCCC1COC1,2.0892,0.43799,-2.91601842412,7.3706
O=CNC(=O)C#N,0.9281,0.34998,-1.62746416082,4.5454
O=Cc1cnn[nH]1,2.0623,0.34725,-1.69918239463,4.0035
FC1COC1=O,3.8717,0.4135,-1.50287789403,5.6552
Nc1ncn(O)n1,1.0230,0.35729,-1.69019287064,6.0626
CCCOCC=O,2.4300,0.36366,-2.6202064939,4.1608
FC=CNC=O,1.9398,0.3673,-1.61270546784,5.6250
CN1CC1(C)CN,1.8090,0.40309,-2.81269612352,6.6646
NNC(=O)C#C,3.7656,0.3615,-1.58701167584,4.9155
CC1NC1CCO,3.9208,0.43372,-2.71901879471,7.3925
CNCCOC=O,1.4169,0.36905,-2.44299098249,5.9354
CC1CCNN=C1,2.2429,0.37034,-2.6219620741,5.7728
CC1OCCCO1,1.9388,0.4526,-2.6326207849,8.1053
CCC(=C)OC=C,0.6631,0.38425,-2.6972556857,6.2546
FC1CC(C1)C=C,1.5318,0.42009,-2.55442232509,7.3793
CCC(=N)NNC,2.4971,0.38386,-2.62987835211,6.4506
CC#CCC#CC,0.3222,0.43697,-2.51815736708,6.6299
CN=C1CCNN1,2.6070,0.37416,-2.40989248469,5.9001
C=C1CCNN=C1,2.2347,0.31623,-2.39695430468,4.8114
NC(=O)C(=O)C#C,0.9694,0.30744,-1.77256387723,3.2621
Nc1coc(=N)[nH]1,4.4728,0.35122,-1.93073557105,5.7490
C=CCONC=O,3.9590,0.39511,-2.16056292407,5.6322
NNC(=O)C=CN,4.2008,0.33092,-2.13450385747,5.4259
NCCNC1CC1,0.7614,0.40056,-2.81594214852,6.6339
OC1CNC1C=O,1.8673,0.35981,-2.19263061807,4.1214
CCC=CCF,1.7020,0.41889,-2.31695474789,7.3854
NC1C(F)CC1F,2.1383,0.42549,-2.13315490527,6.8859
C1Cc2cocc12,1.3480,0.37562,-2.25204377186,6.1700
CNC(=O)CC#C,3.4120,0.40475,-2.29538858287,5.9967
CC1CC1C=O,3.5754,0.38033,-2.24876578708,4.4703
O=CCCC1CC1,2.7323,0.38244,-2.7111119537,4.4098
CC(=O)OCCO,2.6712,0.42805,-2.35378613768,6.0566
NN=c1[nH]cco1,3.4077,0.335,-1.88599373905,5.3088
CC(=CF)C#C,0.7171,0.36706,-1.83955013405,5.9014
COC=C(F)CF,1.3458,0.40751,-1.99827889646,6.2833
c1cncnc1,2.3530,0.35655,-1.76992903564,4.5348
C1C2OC2C3CN13,1.1040,0.43091,-2.25509459787,6.9773
C=Cc1c[nH]cn1,3.9737,0.3512,-2.22774957226,5.7091
CC(C)C(N)CF,2.0102,0.42485,-2.81606677552,6.8756
CC=CC(C)CF,1.8247,0.4179,-2.78888339051,7.3053
NN=C(CO)C#C,2.3793,0.33029,-2.02389817446,4.9987
CN(C)CCCO,2.8128,0.41241,-2.94309358313,6.8417
CC=C(F)C(F)F,3.3534,0.41575,-1.88740494185,7.4381
CNC1CC1(C)F,1.9646,0.3994,-2.5677338661,6.3403
CCN=CNNC,1.4341,0.38134,-2.61703972011,6.1171
CC(C)(O)CC#N,5.0508,0.45388,-2.54279451529,7.7132
FCC=CC=CF,1.5779,0.35002,-2.10315710626,5.9780
C=C1CNCC1=O,3.3488,0.32095,-2.31114215087,3.7172
CON=CNO,1.2269,0.36754,-1.65112416646,6.0319
CCCNNC=O,4.8334,0.40589,-2.5360711663,5.7525
O=CCNC1CC1,2.9505,0.362,-2.49706363629,4.2589
Oc1[nH]ccc1F,1.8136,0.37142,-1.87081834804,5.6600
OC(CF)CC=O,2.1796,0.37663,-2.18031154907,4.2224
Cn1cc(N)cn1,2.6372,0.35433,-2.22891211027,5.6698
O=C1ON=CC1=O,3.0437,0.27771,-1.45164708601,2.3709
FC1CCNC1=N,5.0624,0.386,-2.20021917327,6.2898
CN1CCOC=N1,2.3168,0.36957,-2.30023456388,5.8525
CC(=O)N(N)C=C,1.8576,0.36405,-2.31846965088,5.6288
CC(C#N)C(F)F,5.0948,0.50008,-1.94551844385,7.7924
CC(N)CC(N)=N,2.3160,0.40488,-2.67045512111,6.3301
CN1CC1CC#N,4.5554,0.4302,-2.39332171368,7.5301
FC1C(F)C1C#C,2.1463,0.43894,-1.82628012284,6.3396
COC=CCCO,1.4582,0.39041,-2.6049981799,6.6428
CC(C)NC(N)=N,3.2227,0.39843,-2.67856939711,6.8646
CC1CN1CCF,2.0699,0.44068,-2.5638325341,7.6073
CC#CCC(O)=O,1.3106,0.40684,-2.19977906906,6.0292
CCC(F)C(F)F,1.4743,0.52587,-2.12039015727,9.5664
OCCC(=O)C=O,1.6497,0.30577,-2.10951660526,2.8429
NCC(CF)=NO,1.8511,0.38585,-2.03832075147,6.0431
CN(C)CCC#C,1.0191,0.4062,-2.76771877351,6.6448
CC(C=C)C=O,2.5882,0.36583,-2.24796423608,4.2859
C1CC1,0.0000,0.50973,-1.35792938586,8.9924
FCC#CC#C,1.7125,0.37582,-1.58263531463,4.6256
NC1C=CC(F)=C1,2.6071,0.34298,-2.14918792926,5.0319
Oc1ncoc1O,1.5902,0.35723,-1.70963890443,5.7197
CC1CN1C,1.1654,0.4363,-2.08162423369,7.4465
CCC1(CF)CC1,1.7675,0.4757,-2.78202111351,8.6311
FC1=CCNC1=O,5.2860,0.37395,-1.89061882904,5.1535
FCc1nnn[nH]1,4.2695,0.41464,-1.55273044303,6.3230
C1C=NOC2CC12,3.4484,0.38707,-2.18620995487,5.6949
CC1CCC(F)=C1,1.6599,0.41185,-2.58791124509,7.0798
C=CCNCC#N,3.0219,0.40397,-2.40070937568,6.4853
CCC(N)C=CC,1.3273,0.40305,-3.04076740393,6.4767
FC(=C)CC1CN1,1.4221,0.40998,-2.34206472868,7.1395
O=C1CC(=O)C=C1,1.7085,0.31028,-2.01553690064,3.2617
CC(C)C(C)CN,1.2424,0.422,-3.26908985835,6.6946
CC1CNCCN1,1.8779,0.38939,-2.85089416552,6.2777
CC(CO)C=CF,1.5559,0.41655,-2.47408830729,7.2892
NC(C=C)C=CF,2.3938,0.39445,-2.34844193068,6.3690
NCC=CC(F)F,3.2998,0.39234,-2.13598582727,6.1871
NCC1COC1=O,3.9693,0.39734,-2.23378742407,5.9842
CCOCC=O,3.1318,0.38044,-2.15260094028,4.3081
FC=COCC#N,2.7215,0.39211,-1.82140128504,6.4154
CC(CO)=CF,1.4165,0.41073,-2.00557242667,7.1512
CC(=N)N(N)C=C,2.4606,0.35882,-2.40541222769,5.8443
CN(C)CCCN,1.2382,0.39744,-3.04645065594,6.4908
CNCC=CC#C,1.3024,0.35516,-2.54709216209,5.4946
CNCC(=O)OC,1.8621,0.37952,-2.44829935349,6.0394
CNC(N)=CC=O,6.6033,0.32456,-2.34002427088,4.2672
CCC(N)C#CC,1.3577,0.41735,-2.79325747651,6.5446
CC1CN(C1)N=C,2.2804,0.35747,-2.5798166541,5.7897
FC1CCC1,1.8784,0.50265,-1.84977535127,9.1331
CC=CC,0.0000,0.41995,-1.83940280748,7.3952
O=c1ccnco1,2.5366,0.34512,-1.82568409023,5.0803
CC1NC1C(N)=N,3.5192,0.39282,-2.43161487069,6.2984
FCC#N,3.2863,0.48378,-0.97371590882,7.2499
NCc1cnon1,4.2094,0.3685,-1.86194269405,6.0051
ON=CCCC#C,0.2791,0.40096,-2.21478640887,6.1172
OC=C1C=CN=N1,6.6209,0.2949,-1.86142965104,2.9452
CNN=C(C)CO,2.2313,0.36016,-2.5076860553,5.8016
CC1CC(N)CO1,0.7620,0.42012,-2.74603360871,6.8399
NC1=CC(=N)NC1,5.3350,0.34439,-2.24627687727,5.7527
NCC1(N)CCC1,2.2277,0.41023,-2.83317899752,6.6379
CNC1(C)CC1,0.8331,0.40528,-2.55411478031,6.4606
CC(OC=C)C#N,3.4470,0.41199,-2.29272486987,6.8672
CC=C(CO)C#C,2.4234,0.3616,-2.44612954528,5.6834
C1CN=CN=CN1,4.7735,0.35129,-2.22714911927,4.4658
CNC(C)C(O)=O,1.1804,0.3791,-2.46788810149,5.7686
FC1CCCOC1,2.6286,0.4467,-2.49705773829,7.8096
O=CCC1CCC1,2.5700,0.38201,-2.7150421947,4.3860
FCC(=O)NC=C,1.9443,0.36641,-2.09443132246,5.6343
CC1CC2CC2O1,1.4144,0.43061,-2.7088543317,7.5516
OC(CC#N)C=O,1.6325,0.38181,-2.01175732665,4.5010
CC(F)=C,1.5697,0.42579,-1.38816981365,7.5940
CC(F)CC#C,2.0867,0.45777,-2.06953335847,6.7070
NC(=N)C(=O)C#C,2.1740,0.31435,-1.85983692404,3.7692
CNCC(C)(C)O,2.6969,0.41866,-2.95737114513,6.7394
COC1(C)COC1,2.2779,0.43932,-2.5914775699,7.3794
On1cc(F)nn1,3.5491,0.37986,-1.39139193822,6.4192
COC=CC(C)N,0.4522,0.39589,-2.71729216271,6.6011
CCC(=CC)C=O,3.6683,0.35316,-2.7304411957,4.0190
CNNC(=O)C=O,4.3826,0.30306,-2.00309143766,3.3807
NC1C=CCC1O,2.4833,0.39243,-2.52255256629,6.1422
CC(C)=CC1CN1,1.8424,0.38324,-2.79967366651,6.4720
CCNN=CC=O,5.4610,0.30852,-2.30065595788,3.9200
CNC(=O)NC=N,5.8541,0.39759,-2.17278435047,6.0866
Fc1cn[nH]c1,2.4370,0.39473,-1.50250655723,6.5892
CC(=C)C(=C)C=O,2.8058,0.32904,-2.48976353228,3.6755
O=Cc1cnco1,1.8973,0.34368,-1.80729417823,3.9387
O=CC#CC1CC1,4.1762,0.35248,-2.23006046086,4.0125
CC=C(F)CCN,0.6298,0.41353,-2.5901978861,6.7909
CC1CC(C)(N)C1,1.2384,0.41338,-3.04219686193,6.6540
FC1CCC1F,2.3435,0.50518,-1.86675488906,8.9160
CC1(F)CC1CO,3.2240,0.44783,-2.46635713829,7.4921
OCC(O)CCF,0.8311,0.45477,-2.39283280249,7.6848
NCCC=C,1.2373,0.40738,-2.09755188269,6.7591
C1C=CNC=N1,2.9477,0.35433,-1.95523290706,4.9449
C1OC2CC1C2,1.8134,0.44553,-2.22573547308,7.8336
NCc1cnco1,2.9231,0.38632,-2.12645574446,6.3477
FCCCC1CN1,2.2490,0.44368,-2.5702822681,7.5930
ON=CC(O)C=C,1.5981,0.39181,-2.15170890007,6.2950
C1OCC1C2CO2,3.1104,0.44558,-2.35559765148,7.3180
NN=c1[nH]cn[nH]1,1.4997,0.34459,-1.80359166345,5.6577
CC(O)CCC#C,1.5970,0.44125,-2.6799321627,6.7382
FCc1cnoc1,2.7881,0.39955,-1.83267851704,6.6288
CC#CC=CC#C,1.3121,0.32042,-2.28976200066,4.8910
CCNC(=N)CC,3.7210,0.40056,-2.86391769452,6.5699
CC1CC1N,1.3522,0.41726,-2.09294668369,6.6452
COCC(C)N,0.9569,0.42346,-2.47515550751,6.8910
CNC1CC=CC1,0.8943,0.39327,-2.82515219651,6.5414
CC(CN)NC=O,2.5661,0.38837,-2.5701452753,5.6808
C1CC=COCO1,1.7612,0.39827,-2.39899238248,6.6789
C=NN1CCC1,2.1524,0.35803,-2.10832134048,5.7869
CC(O)C1CN1C,2.6606,0.43793,-2.71173655671,7.5321
CC=NNCC#C,1.7289,0.36444,-2.33100129368,5.8385
CCNN(C)C=N,4.6909,0.3881,-2.61469544811,6.3892
ONC(=NO)C#C,1.0510,0.34277,-1.65340327924,5.6243
CF,1.8276,0.56335,-0.66942928983,9.9523
CC#CC(O)=O,2.5063,0.38283,-1.72639540244,5.0208
CC(C)CC(C)=C,0.6039,0.41408,-3.24787843634,7.2110
OCC1OCCO1,1.1465,0.45072,-2.31106361668,7.5754
CN=CN=CNN,1.2291,0.338,-2.20625794928,5.2489
OC12CCOC1C2,2.5131,0.41771,-2.39006242848,7.3188
O=CC1CN=CN1,2.2484,0.33994,-2.12334286446,4.3412
OC1CCC1CF,2.9465,0.45517,-2.47154200929,7.4815
C=C1CON=CO1,2.5758,0.37384,-1.94003235465,5.8748
Nc1c[nH]nn1,4.1766,0.35098,-1.55476738424,5.7267
NC1CC2OC2C1,2.4228,0.42604,-2.51353163729,6.7717
CC1CC(O)C1C,1.4020,0.44571,-2.93062059212,7.4180
CC1(C)CC1F,1.7249,0.46497,-2.31153497889,8.2760
OCC1CCC=C1,1.5176,0.41083,-2.7232181527,7.0253
CCC(O)CCN,3.2867,0.42336,-2.96316268713,6.9059
CC=NN=CCN,1.2898,0.35433,-2.39884272269,4.2715
COC(C)CC#N,3.9417,0.45311,-2.52437627529,7.8381
C=CC=CC1CO1,1.8210,0.34131,-2.45813052628,5.6644
CC1C(N)C1C=C,1.6006,0.38455,-2.79836894551,6.3943
CN(N)C=NN=C,1.4872,0.33068,-2.17053719628,4.5595
C=Cc1ncc[nH]1,3.4882,0.32788,-2.22861066026,5.1510
CCCC1CN1,1.8763,0.43495,-2.55655807431,7.2650
COCCCN,1.0405,0.43049,-2.47079414351,6.7407
FCCOCC=C,1.1628,0.41786,-2.45383817929,7.0084
CC(N)C(F)CF,3.6470,0.43526,-2.36146130169,6.9854
N=C1C=NC=N1,2.6296,0.31839,-1.52612067523,3.3619
FCC(F)C(F)F,1.2699,0.53906,-1.65726219244,9.5527
NC(=O)NOC=O,4.7295,0.39081,-1.72453389744,6.1248
N1C2C=NN=CC12,3.2032,0.3315,-1.94232738485,3.8263
COCCNN=C,2.0766,0.36121,-2.4847359023,5.8233
NC(=N)NCC#N,4.8458,0.40729,-2.04528746386,6.8055
CNCC1NC1C,1.9753,0.40965,-2.81529825552,6.5626
CC(C)CN1CC1,1.1388,0.4286,-3.01835265293,7.4575
COC(=O)CC#C,2.2348,0.42503,-2.17464653206,6.0493
C1COCCN1,1.5560,0.41958,-2.26751294609,6.6608
CC(O)C1CC1C,1.6275,0.4507,-2.92587093512,7.6842
FC1CCNC1,1.3059,0.42331,-2.13596071648,6.9221
NCC1NCC=C1,1.3870,0.37934,-2.6224094111,5.8467
NC1C2CC1C=C2,1.1122,0.38079,-2.57118875109,5.8067
CC(F)=CC(C)=O,3.6426,0.3528,-2.28422641787,4.0738
CC=CC#CC,0.2909,0.35855,-2.30402130188,5.5651
FCCC=CC=C,1.6698,0.35133,-2.55962664209,5.8613
N#CC1CCN1,3.1466,0.41175,-1.93190964006,6.5785
CC=CC1OC1C,1.7344,0.39949,-2.6930516197,6.8875
C1CCNC1,1.3232,0.41177,-2.11704038569,6.5462
CON(C=O)C=O,2.9210,0.3763,-1.88056587585,4.7326
CC1=NOC=NO1,0.8975,0.36611,-1.71411610024,4.8693
NC1COC2CC12,0.8411,0.41461,-2.49979499429,6.7329
COC(=O)NN=C,3.8299,0.37488,-2.01596182866,5.9052
NC1C=CNC1=N,4.0714,0.34266,-2.22247699727,5.1761
CC(F)(CO)CO,1.2637,0.45718,-2.39969489349,7.8163
CCCC(F)C#C,1.8136,0.45407,-2.53206664209,6.3510
NCC1CC(=O)O1,4.1044,0.40421,-2.23848710407,6.0480
C#CC1=CCC=C1,1.1494,0.33384,-2.33587304966,4.9387
CC(C=O)C1CN1,2.8366,0.3706,-2.49998844329,4.2997
NCc1ccc[nH]1,3.0235,0.37947,-2.44083886468,6.2891
CCC1CC1,0.1236,0.47856,-2.2979216441,8.5884
COC1CC=CC1,1.0561,0.41661,-2.7113531057,7.0144
CONC(=N)C#C,3.2088,0.37254,-1.99653804546,5.6457
FC(CC#N)C#N,4.0651,0.47557,-1.75166722543,7.3312
CCC(C)(O)CO,2.4014,0.44433,-2.85463016932,7.7543
CC1=NC=NC1=N,0.6274,0.32706,-2.01376125085,3.6542
OCC1(CO)CC1,3.3696,0.4335,-2.6091035389,7.6156
CCC(CF)NC,2.0553,0.41729,-2.80470472852,6.7379
CC(CO)C1CN1,2.2584,0.44446,-2.71325536671,7.4981
CC1(CC1)C2CC2,0.1845,0.45905,-2.99830388692,8.2636
CC1CCC1C,0.0848,0.47969,-2.77449551672,8.7852
CCN1CC1,1.1577,0.43695,-2.07946212069,7.4816
CN(C)CC(C)=C,0.4827,0.38253,-3.02479216693,6.0860
NCC(CO)=NO,2.3880,0.38615,-2.18285734908,5.7906
CC(F)C(C)(C)C,1.7385,0.49248,-3.02678700293,9.1885
NCCC=CF,1.9933,0.41103,-2.11232270948,6.7557
CON=CNN,0.5548,0.36609,-1.78961004127,6.1753
CCC(O)CC#N,3.2669,0.45475,-2.54029948229,7.7593
CCN1CC1CN,0.6502,0.42187,-2.81643670252,6.7597
OC(=O)C(F)=CF,4.1837,0.37139,-1.51369174882,5.2761
NC1C=CNC1=O,4.5308,0.34733,-2.13882053946,5.0288
CCN=C(C)NN,2.1017,0.38845,-2.63047384411,6.0707
NC(=O)CNC=N,4.5634,0.38467,-2.16918272847,5.7416
CC1(CCN1)C#N,5.0668,0.41777,-2.40464967768,6.6496
CC1=NN=C(C)C1,4.7677,0.3702,-2.41400422168,4.9238
FC1CCC1C=O,3.5240,0.37308,-2.26261430987,4.2160
O=C1CCCCN1,4.3002,0.39481,-2.58007444629,5.6914
CC#CC1NC1C,1.9185,0.41735,-2.55395613209,6.2510
CCN(C)C(C)C,0.5697,0.39402,-3.25385002235,6.5124
CC(=O)C=NN=C,3.4071,0.31672,-2.07794081946,3.4400
CC(=O)CC(N)=N,2.5983,0.35468,-2.35926914288,4.4716
CC1NCCC1F,2.2901,0.41706,-2.6071829371,6.7640
CC#CCC(F)F,2.4263,0.4549,-2.09938314226,6.6709
C1C=CCC2OC12,2.3436,0.4148,-2.42676929528,6.6039
OCCC(F)C#N,3.9059,0.44782,-2.07182626246,7.3599
NC1CNC1C#C,2.4307,0.40785,-2.34104903668,6.3150
CC1(F)CCC1=O,3.6735,0.35819,-2.27397258887,4.1115
CN1CC=CC1,0.6381,0.37325,-2.34866358589,5.5218
CC1(O)C(O)C1O,1.4422,0.41415,-2.29495680368,7.1330
Cc1nonc1C,4.2354,0.40398,-2.07758794146,6.1383
COC=C(C)CN,2.3606,0.38354,-2.71612188871,6.5710
CC1COC1CN,1.4366,0.42241,-2.71746997071,6.7206
CNC(=N)CC=C,3.4421,0.37659,-2.6294185231,6.4827
CCCCC#CC,0.1393,0.43691,-2.99928522892,6.7127
C=C1CCN=CN1,2.1281,0.35676,-2.43035989968,5.5764
COC1C=NN=C1,4.9047,0.35022,-2.05416029446,4.4027
Oc1nc(F)c[nH]1,3.4127,0.3921,-1.69816547263,6.4768
OCCNCC=O,3.7917,0.35832,-2.42120162649,4.2452
C=CC1OC1C#C,1.7301,0.39088,-2.19762928786,6.2407
CC(C#N)C(F)=C,2.5964,0.42468,-2.16363849226,7.5565
CC1C(F)C1C#C,1.3295,0.44236,-2.29473249267,6.3427
CC(C)(N)C(F)F,3.0272,0.42769,-2.37537612369,6.9977
NC1CNC=NC1,3.2732,0.3867,-2.44728614569,6.0203
N#CC1=NNCC1,5.8531,0.32447,-1.99408079685,5.0738
C1CC=NN=C1,4.3924,0.35114,-1.92050976306,4.2790
CC=C1CN=CN1,2.6814,0.3453,-2.42673418968,5.3391
NC1CCC2NC12,2.6690,0.41626,-2.6209545591,6.6866
C#CCC1CCN1,1.3763,0.40465,-2.54496193109,6.6409
CC(C)(C=C)C=O,2.6269,0.36438,-2.7179773537,4.2854
CCON=CCN,1.0968,0.3835,-2.4844213463,6.0164
CC#CC(C)O,2.0335,0.43471,-2.21537540508,6.4616
COCC=CCN,1.0664,0.39995,-2.70666064071,6.3826
CCC(C)C(F)=C,1.4768,0.42372,-2.79451666251,7.4934
NC1CCC1N,1.7968,0.40877,-2.3693450639,6.6768
NN1C=NCC1=O,3.6966,0.37282,-1.91801358905,5.0121
Nc1[nH]cnc1O,1.9404,0.37107,-1.95106534205,6.0629
NCCCF,0.7694,0.43312,-1.87502788428,6.7877
CCN(C=N)C=N,3.3602,0.36889,-2.43473745469,5.7180
CC(F)(F)C#C,2.3575,0.46828,-1.61824060064,6.5842
FC1CC(=O)C1,1.6654,0.37181,-1.80279496025,4.3014
CC(N)CC(F)=C,1.2262,0.40947,-2.5896693841,6.8921
CCC1(N)CC1,1.4056,0.42957,-2.56507004731,6.9824
CCNN=C(C)C,1.8469,0.36788,-2.82615128052,5.9101
NC(C=O)=NO,1.8148,0.29424,-1.51486908504,3.6235
CNN(C)C=NO,0.5767,0.35821,-2.25571187589,5.9482
N#CCCN1CC1,4.1806,0.43318,-2.39189054268,7.6060
CC(C)(O)CN,0.9077,0.40925,-2.49516878051,6.8266
FC=C1CC=CC1,1.5796,0.39509,-2.35439065367,6.5888
CC(C)=CCN,1.5086,0.40212,-2.57244516731,6.4549
CC(OC=C)C#C,1.5316,0.39662,-2.43394187528,6.5105
CC#CCC#C,0.8183,0.44253,-2.04039506846,6.6304
FC1C=NNC1=N,2.2250,0.34097,-1.74796522944,4.9192
CNC(=O)C=CC,3.5814,0.3649,-2.55136842029,4.9928
COCCCC=C,1.2153,0.42461,-2.91085270012,7.5334
CC(=O)N(O)C=O,2.0904,0.37577,-1.90874135385,5.0340
N=CNC=N,1.1373,0.37423,-1.50702466445,5.7712
FCC(F)C#N,3.3677,0.47706,-1.45262182123,7.2412
Nc1cc(O)on1,4.6820,0.38431,-1.79623250424,6.5173
O=CC#C,2.8945,0.36153,-1.05004682442,3.9199
N=Cn1cnnc1,5.8467,0.36501,-1.81121597844,5.4386
CC1(C)CC=CC1,0.1890,0.41441,-3.04157032492,7.0413
FC=CC1CC1,1.7234,0.41342,-2.07786997747,7.1870
ON(CC#C)C=N,3.3268,0.39736,-2.00123467346,6.2554
CC1CC(O)C1O,2.8540,0.43143,-2.6205711529,7.4415
CC(=N)N(N)C=O,1.9275,0.38653,-2.13266979247,5.3361
NC(=O)C(N)=O,0.0000,0.33656,-1.63357480104,4.4039
ON=CC#CCF,1.6241,0.34899,-1.75632232404,5.5178
C1C=NN=C1,4.6610,0.378,-1.45769397344,4.8530
Nc1cnc(N)[nH]1,2.5883,0.36843,-2.06322280886,6.0607
COC(=C)C=CC,0.5597,0.35034,-2.6995736747,5.7850
CCc1cnoc1,3.4533,0.3904,-2.29332777887,6.4301
CC=C(C)CF,2.0136,0.4141,-2.32125821589,7.2172
CC(C)C(C)=CF,1.7551,0.41448,-2.79108388551,7.3308
COC(=O)C=O,1.7817,0.32666,-1.65589614664,3.4178
OCc1nnco1,3.9138,0.40954,-1.79926900524,6.1912
CN(O)C(=O)NO,3.8176,0.38287,-1.85489615386,6.5665
NCC(=O)NC=O,5.1020,0.36843,-2.07450608466,4.7778
C=COC=CC#C,1.5335,0.34257,-2.21090725386,5.4022
CC1CC(=O)NO1,3.1099,0.37354,-2.20353409207,5.4661
NCC(O)CF,2.5606,0.43804,-2.03579376868,7.0306
NN=C(NO)NO,2.7720,0.37624,-1.70976252726,6.0517
C1CN2N=CCC12,2.9709,0.36182,-2.37764172068,5.3453
FC1=COCCC1,2.2801,0.39056,-2.26794229587,6.5008
CC(O)C1CCO1,1.5955,0.44864,-2.6123036259,7.4259
CC(C)C(=C)CO,1.2030,0.41498,-2.92877319612,6.9776
CC=C(C#N)C#N,5.3881,0.35344,-1.98928883184,5.8336
OC1C(F)C1C=C,1.1623,0.39399,-2.22531166087,6.5843
NCC1CC(O)C1,2.3736,0.42248,-2.72261113371,6.7197
C=COC1CCC1,1.7433,0.39508,-2.6880394917,6.7405
CC1=NOCCO1,2.9683,0.40236,-2.17680215207,6.4861
OCC1(F)CC1F,3.3820,0.4435,-1.99916495246,7.4556
OCC1C=NN=C1,5.1932,0.37287,-2.07747198146,4.7740
FC1COCC1=O,2.3909,0.35564,-1.96366443265,4.0876
CC(F)CC(N)=O,3.6663,0.41307,-2.33671754988,5.8392
CC#CC(=O)C=C,4.0708,0.34221,-2.24777182686,3.7893
